"row_num","review_id","id","contract","clause_type","clause_text","category","disagreement_type","disagreement_direction","label_gap","clause_risk_profile","typical_risk_for_type","qwen_label","gemini_label","copilot_label","qwen_confidence","gemini_confidence","qwen_reason","gemini_reason","final_label","reviewer","notes"
5167,"MR-140","HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement__Minimum Commitment","HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement","Minimum Commitment","MLX will use all commercially reasonable efforts to maintain the user traffic at a monthly minimum of:

 .  [*] page views three (3) months after the launch of the Co-Branded Site;

 .  [*] page views six (6) months after the launch of the Co-Branded Site; and

 .  [*] page views twelve (12) months after the launch of the Co-Branded Site.","MANUAL_REVIEW","LOW\u2194HIGH","Qwen\u2191",2,"context-dependent \u2014 dollar value matters","HIGH (40%)","HIGH","LOW","Medium",0.85,1,"The obligation is placed on the signing party (MLX) to guarantee a specific traffic volume, which is typically outside their direct control and dependent on third-party user behavior. While the standard is 'commercially reasonable efforts,' tying contractual performance to a specific, escalating traffic target creates significant exposure for breach of contract if market conditions or user adoption fall short, effectively functioning as a hard minimum commitment with limited recourse.","This clause places a 'commercially reasonable efforts' obligation on the counterparty (MLX) to maintain minimum user traffic, which is a benefit to the signing party. It sets performance expectations for the counterparty rather than imposing a minimum commitment on the signing party, thus reducing risk for the signing party.","HIGH","Sachin","Agreed with Qwen reasoning."
5168,"MR-141","IGENEBIOTECHNOLOGYINC_05_13_2003-EX-1-JOINT VENTURE AGREEMENT__Minimum Commitment","IGENEBIOTECHNOLOGYINC_05_13_2003-EX-1-JOINT VENTURE AGREEMENT","Minimum Commitment","Subject to the provisions of Article 6.1, the Operating Company shall annually declare and pay by March 15 a distribution to each Party equal to the larger of the two estimated annual tax liabilities as reflected on the approved Party Tax Estimates (the ""Minimum Distribution"").","MANUAL_REVIEW","LOW\u2194HIGH","Qwen\u2191",2,"context-dependent \u2014 dollar value matters","HIGH (40%)","HIGH","LOW","Medium",0.95,0.9,"The clause imposes a mandatory financial obligation on the Operating Company to pay a 'Minimum Distribution' based on tax liabilities, which functions as a guaranteed minimum payment regardless of actual profitability or cash flow. This creates significant financial exposure by forcing the signing party to fund distributions even if the entity has no earnings, effectively prioritizing the counterparty's return over the company's financial health.","This clause describes a minimum distribution that the Operating Company must pay to each Party, which is beneficial from the perspective of the signing party (as a recipient of the distribution). It ensures a minimum payment tied to tax liabilities, which is a common and reasonable mechanism in such agreements to cover tax obligations.","HIGH","Sachin","Agreed with Qwen reasoning."
5169,"MR-142","IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT__Minimum Commitment","IVILLAGEINC_03_17_1999-EX-10.16-SPONSORSHIP AGREEMENT","Minimum Commitment","However, if iVillage falls to deliver the advertising          impressions during the Promotion Period and FMM desires that iVillage          ""make good"" the undelivered impressions and extend the Initial Term          pursuant to option (a) set forth in Section 2.C.(iii), if the Parties          have decided not to renew the Initial Term and iVillage desires to          enter into an agreement with an entity whose business(es) would pose a          conflict to FMM","MANUAL_REVIEW","LOW\u2194HIGH","Qwen\u2191",2,"context-dependent \u2014 dollar value matters","HIGH (40%)","HIGH","LOW","Medium",0.85,0.9,"The clause creates a conditional restriction on the signing party (iVillage) entering into agreements with conflicting entities, effectively acting as a non-compete triggered by the counterparty's (FMM) desire to extend the term. This imposes a significant business limitation on the signing party's ability to operate or partner with others based on the counterparty's strategic interests, which is a heavily one-sided and unusual term for a minimum commitment context.","This clause does not establish a minimum commitment for the signing party (FMM). Instead, it addresses a scenario where the counterparty (iVillage) fails to deliver, and FMM has the option to request a 'make good' and extend the term. This provision is favorable to FMM as it provides a remedy for non-performance by iVillage, rather than imposing an obligation on FMM.","LOW","Sachin","Agreed with Gemini reasoning."
5170,"MR-143","LeadersonlineInc_20000427_S-1A_EX-10.8_4991089_EX-10.8_Co-Branding Agreement__Minimum Commitment","LeadersonlineInc_20000427_S-1A_EX-10.8_4991089_EX-10.8_Co-Branding Agreement","Minimum Commitment","VerticalNet agrees to guarantee that, during the initial Term of this Agreement, LeadersOnline shall earn LeadersOnline- VerticalNet Revenue of at least *** Dollars ($***) (the ""Guaranteed Amount""), subject to the provisions of this Section 6.5  [Guaranteed Revenues].","MANUAL_REVIEW","LOW\u2194HIGH","Qwen\u2191",2,"context-dependent \u2014 dollar value matters","HIGH (40%)","HIGH","LOW","Medium",0.95,1,"The signing party (VerticalNet) assumes an absolute financial guarantee to ensure the counterparty earns a specific revenue amount, creating significant liability exposure if market conditions or performance fall short, regardless of VerticalNet's actual control over the revenue generation.","This clause represents a minimum revenue guarantee from VerticalNet to LeadersOnline. From the perspective of LeadersOnline (the signing party in this scenario, as the recipient of the guarantee), this is a favorable term as it ensures a minimum income stream, reducing their financial risk.","LOW","Sachin","Agreed with Gemini reasoning."
5171,"MR-144","Reinsurance Group of America, Incorporated - A_R REMARKETING  AGREEMENT__Minimum Commitment","Reinsurance Group of America, Incorporated - A_R REMARKETING  AGREEMENT","Minimum Commitment","On the third Business Day immediately preceding the Remarketing Settlement Date (the ""Remarketing Date""), the Remarketing Agent shall use  its commercially reasonable efforts to remarket the Remarketing Securities, at a price at least equal to:

(i) 100% of the aggregate Accreted Value thereof as of the end of the day on the day next preceding the Remarketing Settlement Date; or

(ii) on the Maturity Remarketing Date, 100% of the stated liquidation amount of the Preferred Securities or the principal amount at maturity of  the Debentures, as the case may be.","MANUAL_REVIEW","LOW\u2194HIGH","Qwen\u2191",2,"context-dependent \u2014 dollar value matters","HIGH (40%)","HIGH","LOW","",0.85,1,"The clause imposes a strict price floor guaranteeing 100% recovery of accreted value or liquidation amount, which effectively transfers all market risk to the signing party (likely the issuer or investor) by mandating a specific outcome that may be impossible to achieve in a downturn, creating significant financial exposure without standard market protections.","This clause describes the Remarketing Agent's obligation to remarket securities using 'commercially reasonable efforts' and sets a minimum price. It does not impose any minimum purchase commitment or order size on the signing party (the counterparty to the drafter). Therefore, from the perspective of the signing party, there is no direct risk related to minimum commitments.","LOW","Sachin","Agreed with Gemini reasoning."
5172,"MR-145","STWRESOURCESHOLDINGCORP_08_06_2014-EX-10.1-COOPERATION AGREEMENT__Minimum Commitment","STWRESOURCESHOLDINGCORP_08_06_2014-EX-10.1-COOPERATION AGREEMENT","Minimum Commitment","For purposes of this section, the Post-Well Study must show that the Existing CRA Well or Replacement CRA Well can produce CRA water at a minimum of 1,200 GPM or more or a combination of 1,200 GPM from one or more wells on the Property in order for STW to proceed with the obligations set forth in this section (""Critical Criterion"").","MANUAL_REVIEW","LOW\u2194HIGH","Qwen\u2191",2,"context-dependent \u2014 dollar value matters","HIGH (40%)","HIGH","LOW","Medium",0.9,0.9,"The signing party's obligation to proceed with the contract is strictly conditioned on achieving a specific, high-volume production threshold (1,200 GPM) that is outside their direct control if dependent on geological factors; failure to meet this 'Critical Criterion' likely results in the drafter (STW) terminating obligations, leaving the signing party with no recourse or benefit despite potential investment.","This clause sets a minimum production threshold for the well, which is a condition for STW to proceed with its obligations. From the perspective of the party signing the contract (the counterparty to STW), this is a protective measure ensuring that STW only proceeds if the well is sufficiently productive. It acts as a safeguard rather than a burden or commitment on the signing party.","LOW","Sachin","Agreed with Gemini reasoning."
5173,"MR-146","SUNTRONCORP_05_17_2006-EX-10.22-MAINTENANCE AGREEMENT__Minimum Commitment","SUNTRONCORP_05_17_2006-EX-10.22-MAINTENANCE AGREEMENT","Minimum Commitment","Any one or more of the following events shall constitute a ""Maintenance Event of Default"" under this Agreement:","MANUAL_REVIEW","LOW\u2194HIGH","Qwen\u2191",2,"context-dependent \u2014 dollar value matters","HIGH (40%)","HIGH","LOW","Medium",0.95,0.9,"The clause defines a 'Maintenance Event of Default' but fails to specify the actual events or minimum commitment thresholds required to trigger it. This creates significant legal uncertainty and exposes the signing party to default claims based on undefined or unspecified criteria, which is a critical omission in a contract defining default conditions.","The provided text only defines what constitutes a 'Maintenance Event of Default' without specifying the actual events. It does not contain any language related to minimum commitments, order sizes, or units. Therefore, from the perspective of a minimum commitment clause, this text presents no risk.","LOW","Sachin","Agreed with Gemini reasoning."
5174,"MR-147","TEARDROPGOLFCO_10_23_1996-EX-10.12-ENDORSEMENT AGREEMENT__Minimum Commitment","TEARDROPGOLFCO_10_23_1996-EX-10.12-ENDORSEMENT AGREEMENT","Minimum Commitment","TPC shall have the right to prorate the  Retainer Fee due Consolidated Artists upon fourteen (14) days written notice  to Consolidated Artists or Advantage in the event Ogle fails to play a  minimum of seventeen (17) U.S. PGA","MANUAL_REVIEW","LOW\u2194HIGH","Qwen\u2191",2,"context-dependent \u2014 dollar value matters","HIGH (40%)","HIGH","LOW","Medium",0.9,0.9,"The clause imposes a strict minimum performance obligation (17 PGA events) on the signing party (Ogle) with the sole consequence being a fee proration right for the drafter. This creates significant financial and operational risk as the signing party is locked into a high-volume commitment without reciprocal protections or clear definitions of what constitutes 'playing' or force majeure exceptions, potentially leaving them liable for the full retainer if they fall short.","This clause describes a condition under which the counterparty (TPC) can reduce a fee owed to the signing party (Consolidated Artists) if a third party (Ogle) fails to meet a minimum playing commitment. From the perspective of the signing party, this is a risk mitigation for the counterparty, not a minimum commitment imposed on the signing party. The signing party is not obligated to buy anything, but rather faces a potential reduction in payment if a third party's performance falls short. This is a standard mechanism to adjust fees based on performance metrics, and does not impose a purchasing obligation on the signing party.","LOW","Sachin","Agreed with Gemini reasoning."
5175,"MR-148","TICKETSCOMINC_06_22_1999-EX-10.22-SPONSORSHIP AGREEMENT__Minimum Commitment","TICKETSCOMINC_06_22_1999-EX-10.22-SPONSORSHIP AGREEMENT","Minimum Commitment","MP3.com agrees to deliver a guaranteed minimum of 3,000,000 Impressions per month for the term of this Agreement.","MANUAL_REVIEW","LOW\u2194HIGH","Qwen\u2191",2,"context-dependent \u2014 dollar value matters","HIGH (40%)","HIGH","LOW","Medium",0.95,1,"The signing party (MP3.com) assumes an absolute, non-negotiable obligation to deliver a specific volume regardless of actual demand or market conditions, creating significant financial and operational liability if the target is not met.","This clause establishes a minimum commitment from the counterparty (MP3.com) to the signing party, ensuring a guaranteed delivery of impressions. This is favorable to the signing party as it guarantees a certain level of service or product, reducing the risk of under-delivery.","HIGH","Sachin","Agreed with Qwen reasoning."
5176,"MR-149","TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement__Minimum Commitment","TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement","Minimum Commitment","theglobe shall provide a minimum of *** impressions per month of promotion for auctions on the Co-Branded Pages (including without limitation any of the foregoing).","MANUAL_REVIEW","LOW\u2194HIGH","Qwen\u2191",2,"context-dependent \u2014 dollar value matters","HIGH (40%)","HIGH","LOW","Medium",0.85,0.9,"The clause imposes a mandatory minimum performance obligation on the drafter (theglobe) rather than the signing party. While this appears favorable to the signing party as it guarantees a baseline of service, the specific risk lies in the ambiguity of the placeholder '***' and the lack of defined consequences or remedies if the drafter fails to meet this minimum. If the signing party is the customer relying on these impressions, the absence of explicit penalties for non-delivery or a clear definition of 'impressions' creates significant exposure to underperformance without recourse, making the term risky despite the apparent benefit.","This clause establishes a minimum commitment from the counterparty (theglobe) to provide a certain level of service (impressions). From the perspective of the signing party (the customer/licensee), this is a favorable term as it guarantees a minimum level of performance or delivery, reducing the risk of under-delivery by the counterparty.","LOW","Sachin","Agreed with Gemini reasoning."
5177,"MR-150","USASYNTHETICFUELCORP_10_21_2010-EX-10.10-STRATEGIC ALLIANCE AGREEMENT__Minimum Commitment","USASYNTHETICFUELCORP_10_21_2010-EX-10.10-STRATEGIC ALLIANCE AGREEMENT","Minimum Commitment","Global Energy securing one or more firm written commitments in form and substance reasonably acceptable to Oxbow for at least Two Hundred Seventeen Million and No/100 Dollars ($217,000,000.00) of equity funding for the Lima Project, or in the alternative, evidence demonstrating that Global has available cash of Two Hundred Seventeen Million and No/100 Dollars ($217,000,000.00) in its account.","MANUAL_REVIEW","LOW\u2194HIGH","Qwen\u2191",2,"context-dependent \u2014 dollar value matters","HIGH (40%)","HIGH","LOW","Medium",0.95,1,"The clause imposes a massive, specific financial obligation of $217 million on the signing party (Global Energy) to secure external equity funding or prove cash availability. This creates significant exposure as failure to meet this exact threshold likely constitutes a material breach, potentially terminating the agreement or triggering penalties, without clear flexibility for market conditions or partial performance.","This clause describes a minimum commitment that Global Energy (the counterparty to Oxbow) must meet, either through equity funding or available cash. From Oxbow's perspective (the signing party), this is a favorable term as it ensures a significant financial commitment from Global Energy, reducing Oxbow's risk regarding the project's funding. It does not impose a minimum commitment on Oxbow.","LOW","Sachin","Agreed with Gemini reasoning."
5178,"MR-151","WARNINGMANAGEMENTSERVICESINC_12_10_1999-EX-10-ENDORSEMENT AGREEMENT__Minimum Commitment","WARNINGMANAGEMENTSERVICESINC_12_10_1999-EX-10-ENDORSEMENT AGREEMENT","Minimum Commitment","Pey Dirt has the right to terminate this Agreement immediately if Company's Endorsed Products are not being distributed in the Contract Territory to a significant number of stores by October 1, 1999.","MANUAL_REVIEW","LOW\u2194HIGH","Qwen\u2191",2,"context-dependent \u2014 dollar value matters","HIGH (40%)","HIGH","LOW","Medium",0.9,0.9,"The clause grants the drafter (Pey Dirt) unilateral termination rights based on an undefined performance metric ('significant number of stores') with a fixed deadline, creating immediate and disproportionate exposure for the signing party without cure periods or objective standards.","This clause grants the counterparty (Pey Dirt) a right to terminate if distribution targets are not met. From the perspective of the signing party (Company), this is not a minimum commitment that they must fulfill, but rather a condition that, if not met, allows the counterparty to exit the agreement. This clause does not impose a direct purchasing obligation on the signing party, but rather a performance obligation on the signing party's distribution efforts. While failure to meet this could lead to termination, it doesn't represent a financial minimum commitment risk for the signing party.","HIGH","Sachin","Agreed with Qwen reasoning."
5199,"MR-172","ALLIANCEBANCORPINCOFPENNSYLVANIA_10_18_2006-EX-1.2-AGENCY AGREEMENT__Post-Termination Services","ALLIANCEBANCORPINCOFPENNSYLVANIA_10_18_2006-EX-1.2-AGENCY AGREEMENT","Post-Termination Services","During the period beginning on the date hereof and ending on the later of the fifth anniversary of the Closing Time or the date on which the Agent receives full payment in satisfaction of any claim for indemnification or contribution to which it may be entitled pursuant to Sections 6 or 7, respectively, none of the Company, the MHCs or the Bank shall, without the prior written consent of the Agent, take or permit to be taken any action that could result in the Bank Common Stock becoming subject to any security interest, mortgage, pledge, lien or encumbrance.","MANUAL_REVIEW","LOW\u2194HIGH","Qwen\u2191",2,"typically MEDIUM \u2014 forced obligations post-contract","LOW (55%)","HIGH","LOW","Medium",0.95,0.9,"The clause imposes a perpetual negative covenant extending until the later of five years or full indemnification payment, effectively freezing the signing party's ability to encumber its primary asset (Bank Common Stock) without the Agent's consent for an indefinite period. This creates significant operational risk and potential liability for the signing party if the Agent withholds consent or if the indemnification claim remains unresolved for an extended time.","This clause imposes a restriction on the Company, MHCs, and the Bank from encumbering Bank Common Stock without the Agent's consent. While it is a post-termination obligation (as the period extends beyond the closing time and potentially until full indemnification payment), it is a standard protective measure for an Agent (likely a lender or indemnified party) to ensure the value of the collateral or the indemnifying party's assets. From the perspective of the Company/Bank (the signing party), it is a common covenant in financing or indemnification agreements and does not introduce unusual or disproportionate risk, especially given the 'prior written consent' mechanism.","LOW","Sachin","Agreed with Gemini reasoning."
5200,"MR-173","ELECTRAMECCANICA VEHICLES CORP. - Manufacturing Agreement__Post-Termination Services","ELECTRAMECCANICA VEHICLES CORP. - Manufacturing Agreement","Post-Termination Services","Upon the termination of this Agreement by either party:","MANUAL_REVIEW","LOW\u2194HIGH","Gemini\u2191",2,"typically MEDIUM \u2014 forced obligations post-contract","LOW (55%)","LOW","HIGH","Medium",0.95,0.7,"The text is a fragmentary introductory phrase that establishes a mutual termination right but contains no substantive post-termination obligations, liabilities, or restrictive covenants that would expose the signing party to risk.","The clause is incomplete and does not specify any post-termination obligations. This lack of detail creates significant uncertainty and potential for unstated or implied obligations, which could be heavily one-sided and disadvantageous to the signing party. Without explicit terms, the signing party is exposed to unknown commitments.","HIGH","Sachin","Agreed with Gemini reasoning."
5201,"MR-174","HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement__Post-Termination Services","HEMISPHERX - Sales, Marketing, Distribution, and Supply Agreement","Post-Termination Services","Thereafter, HEMISPHERX shall purchase from the SCIEN all remaining stock of Product that is of merchantable quality at the same price as was paid by SCIEN.","MANUAL_REVIEW","LOW\u2194HIGH","Qwen\u2191",2,"typically MEDIUM \u2014 forced obligations post-contract","LOW (55%)","HIGH","LOW","Medium",0.95,1,"The clause imposes a mandatory last-buy obligation on the signing party (HEMISPHERX) to purchase all remaining inventory regardless of market demand or future utility, creating significant financial exposure and potential for forced acquisition of obsolete or unsellable goods.","This clause obligates the drafter (HEMISPHERX) to purchase remaining merchantable stock from the signing party (SCIEN) at the original price. This is favorable to the signing party as it ensures a clear exit strategy for inventory and avoids potential losses on unsold product.","HIGH","Sachin","Agreed with Qwen reasoning."
5202,"MR-175","INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT__Post-Termination Services","INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT","Post-Termination Services","by applicable Laws and regulations.","MANUAL_REVIEW","LOW\u2194HIGH","Qwen\u2191",2,"typically MEDIUM \u2014 forced obligations post-contract","LOW (55%)","HIGH","LOW","Medium",0.3,0.2,"The text is a fragmentary phrase lacking any operative terms, scope, or specific obligations, making it impossible to assess the nature of post-termination duties or protections, creating significant legal uncertainty and potential for unbounded liability exposure.","The provided text is too short to assess any specific post-termination obligations. It only states that something is governed by 'applicable Laws and regulations,' which is a standard and generally favorable or neutral reference. Without further context, there's no specific risk identified for the signing party regarding post-termination services.","HIGH","Sachin","Agreed with Qwen reasoning."
5203,"MR-176","SENMIAOTECHNOLOGYLTD_02_19_2019-EX-10.5-Collaboration Agreement__Post-Termination Services","SENMIAOTECHNOLOGYLTD_02_19_2019-EX-10.5-Collaboration Agreement","Post-Termination Services","After the termination of this Agreement, Party B shall strictly perform the Financial Leasing Agreement signed with the Driver User until the lease expires.","MANUAL_REVIEW","LOW\u2194HIGH","Qwen\u2191",2,"typically MEDIUM \u2014 forced obligations post-contract","LOW (55%)","HIGH","LOW","Medium",0.95,0.9,"The clause imposes an indefinite post-termination obligation to continue performing a separate agreement until its natural expiration, creating significant liability exposure and preventing the signing party from winding down operations or exiting the relationship upon termination of the main contract.","This clause simply states that Party B (the signing party) must continue to fulfill existing obligations under a separate, already-signed agreement (the Financial Leasing Agreement) even after the termination of the current agreement. This is a standard expectation for existing commitments and does not introduce new or unusual post-termination burdens. It ensures continuity for third-party agreements, which is generally a reasonable and expected obligation.","HIGH","Sachin","Agreed with Qwen reasoning."
5204,"MR-177","SmartRxSystemsInc_20180914_1-A_EX1A-6 MAT CTRCT_11351705_EX1A-6 MAT CTRCT_Distributor Agreement__Post-Termination Services","SmartRxSystemsInc_20180914_1-A_EX1A-6 MAT CTRCT_11351705_EX1A-6 MAT CTRCT_Distributor Agreement","Post-Termination Services","Company Obligations. (i) Immediately cease all representation of an existing relationship with Distributor; (ii) All medication inventory is owned by Smart RX Systems, Inc. only; and (iii) Distributor shall continue to receive Net Income per Customer location for so long as Customer continues to utilize the Products.","MANUAL_REVIEW","LOW\u2194HIGH","Qwen\u2191",2,"typically MEDIUM \u2014 forced obligations post-contract","LOW (55%)","HIGH","LOW","Medium",0.95,0.9,"This term creates an indefinite, open-ended financial obligation for the Distributor that persists beyond the termination of the representation relationship. Unlike a standard transition period with a fixed end date, this clause ties ongoing payments to the Customer's future usage without a sunset clause, exposing the Distributor to unlimited liability and preventing a clean financial wind-down.","This clause is favorable to the Distributor (the signing party) as it ensures a continued revenue stream post-termination, tied to customer utilization, which is a significant benefit and not a burden.","MEDIUM","Sachin","REASONING: Even if the term is linked to stock availability, the risk remains Medium because ""utilization"" is a subjective performance trigger that you no longer oversee. Since you must ""cease all representation,"" you cannot verify if the Smart RX Systems medication is truly depleted or if the customer was simply transitioned to a ""new"" product version to cut off your payments.

SIGNALS: ""immediately cease all representation,"" ""for so long as Customer continues to utilize,"" ""medication inventory is owned by Smart RX""

CONTRARY THRESHOLDS:
HIGH: If you were required to pay for the storage or insurance of the medication until it was fully utilized\u2014despite not owning it or being allowed to manage the account\u2014the risk would be High.
LOW: If the payment was a fixed ""Buy-out"" fee paid immediately upon termination, the risk would be Low because it eliminates the need to track stock or customer behavior from the outside."
5205,"MR-178","UsioInc_20040428_SB-2_EX-10.11_1723988_EX-10.11_Affiliate Agreement 2__Post-Termination Services","UsioInc_20040428_SB-2_EX-10.11_1723988_EX-10.11_Affiliate Agreement 2","Post-Termination Services","In  the  event  that this contract between Network 1 and Affiliate is terminated for any reason, the Contractors located by Affiliate  shall  remain  Contractors  of  Network  1.","MANUAL_REVIEW","LOW\u2194HIGH","Qwen\u2191",2,"typically MEDIUM \u2014 forced obligations post-contract","LOW (55%)","HIGH","LOW","Medium",0.95,0.9,"The clause mandates an automatic transfer of the signing party's (Affiliate's) workforce to the drafter (Network 1) upon termination for any reason, stripping the signing party of control over its own resources and potentially forcing unwanted employment relationships or severance liabilities without negotiation.","This clause clarifies that contractors sourced by the Affiliate will remain contractors of Network 1 after termination. From the Affiliate's perspective, this is a low risk as it removes potential post-termination obligations or liabilities related to these contractors, effectively transferring them to Network 1. It does not impose new burdens on the Affiliate.","MEDIUM","Sachin","REASONING: The clause imposes a forced obligation on the Affiliate's contractors to remain with Network 1 upon termination, which could lead to unwanted employment relationships or severance liabilities. However, this risk is mitigated by the fact that the clause does not impose any new burdens on the Affiliate itself.

SIGNALS: In the event that this contract between Network 1 and Affiliate is terminated for any reason, the Contractors located by Affiliate shall remain Contractors of Network 1.

CONTRARY THRESHOLDS:
- HIGH: If the clause stated that the Affiliate would be responsible for paying the contractors' salaries or benefits after termination, that would significantly increase the risk and make it a HIGH risk.
- LOW: If the clause simply stated that the contractors' obligations would cease upon termination, without any mention of them remaining with Network 1, that would be a LOW risk for the Affiliate."
5215,"MR-188","AMERICANPHYSICIANSCAPITALINC_03_31_2003-EX-10.26-AGENCY AGREEMENT__Revenue/Profit Sharing","AMERICANPHYSICIANSCAPITALINC_03_31_2003-EX-10.26-AGENCY AGREEMENT","Revenue/Profit Sharing","Commission will decrease by .5% effective 10/1/99 as part of a repayment program under a project memorandum dated 4/7/99.","MANUAL_REVIEW","LOW\u2194HIGH","Qwen\u2191",2,"typically MEDIUM \u2014 formula determines risk","LOW (50%)","HIGH","LOW","Medium",0.85,0.8,"The clause mandates an automatic reduction in the signing party's commission without specifying a reciprocal benefit, duration limit, or condition for the decrease, creating a significant and unilateral financial exposure that disproportionately benefits the drafter.","The clause indicates a decrease in commission, which, from the perspective of the party receiving the commission, is a negative. However, it explicitly states this is 'as part of a repayment program under a project memorandum dated 4/7/99.' This suggests a pre-agreed arrangement or a specific context where this decrease is expected and understood, rather than an arbitrary or unexpected reduction. Assuming the signing party is aware of and has agreed to the 'repayment program' and 'project memorandum,' this clause simply formalizes a known adjustment. Without further context, it appears to be an implementation of a previously agreed-upon term, making the risk manageable and expected.","LOW","Sachin","Agreed with Gemini reasoning."
5216,"MR-189","EmeraldHealthBioceuticalsInc_20200218_1-A_EX1A-6 MAT CTRCT_11987205_EX1A-6 MAT CTRCT_Development Agreement__Revenue/Profit Sharing","EmeraldHealthBioceuticalsInc_20200218_1-A_EX1A-6 MAT CTRCT_11987205_EX1A-6 MAT CTRCT_Development Agreement","Revenue/Profit Sharing","Dr. Murray will receive an annual royalty on net sales (defined as gross sales minus returns) for any products (the ""Dr. Murray Products"") developed by Dr. Murray for EHN for as long as the Dr. Murray Products are being sold","MANUAL_REVIEW","LOW\u2194HIGH","Gemini\u2191",2,"typically MEDIUM \u2014 formula determines risk","LOW (50%)","LOW","HIGH","Medium",0.9,0.9,"The clause establishes a standard royalty arrangement based on net sales with a duration tied directly to product sales, which is a balanced and common market practice for licensing agreements without imposing unusual liabilities or restrictive covenants on the signing party.","The clause creates an indefinite royalty obligation for the signing party (EHN) for as long as the products are sold, which could be perpetual. This represents a significant long-term financial burden without a clear cap or termination event beyond product discontinuation, which is controlled by EHN. The definition of 'net sales' is also very basic, potentially leaving room for disputes over deductions.","LOW","Sachin","Agreed with Qwen reasoning."
5217,"MR-190","GOOSEHEADINSURANCE,INC_04_02_2018-EX-10.6-Franchise Agreement__Revenue/Profit Sharing","GOOSEHEADINSURANCE,INC_04_02_2018-EX-10.6-Franchise Agreement","Revenue/Profit Sharing","We will receive all Commissions (defined below) from insurance carriers.","MANUAL_REVIEW","LOW\u2194HIGH","Gemini\u2191",2,"typically MEDIUM \u2014 formula determines risk","LOW (50%)","LOW","HIGH","Medium",0,0.9,"The clause explicitly grants the signing party the right to receive all commissions, which is a favorable and standard term for a party providing services or acting as an agent, with no adverse conditions or sharing obligations imposed on them.","This clause explicitly states that the drafting party (referred to as 'We') will receive all commissions, implying that the signing party will not receive any share of these commissions. From the perspective of the signing party, this represents a high risk as it means they are excluded from a potential revenue stream related to the insurance carriers, which could be a significant financial disadvantage depending on the overall business arrangement.","HIGH","Sachin","Agreed with Gemini reasoning."
5218,"MR-191","IntegrityFunds_20200121_485BPOS_EX-99.E UNDR CONTR_11948727_EX-99.E UNDR CONTR_Service Agreement__Revenue/Profit Sharing","IntegrityFunds_20200121_485BPOS_EX-99.E UNDR CONTR_11948727_EX-99.E UNDR CONTR_Service Agreement","Revenue/Profit Sharing","In consideration of the services rendered pursuant to this Agreement, Integrity shall receive the excess, if any, of the sales price, as set forth in the Fund's Registration Statement, over the net asset value of Shares sold by Integrity, as underwriter.","MANUAL_REVIEW","LOW\u2194HIGH","Qwen\u2191",2,"typically MEDIUM \u2014 formula determines risk","LOW (50%)","HIGH","LOW","Medium",0.85,0.9,"The clause creates a one-sided revenue model where the signing party (Integrity) captures all upside sales price appreciation above net asset value, while the counterparty bears the risk of the asset's valuation and potential loss of value, creating a disproportionate benefit to the drafter.","This clause describes the compensation structure for Integrity as an underwriter, where they receive the difference between the sales price and the net asset value of shares they sell. This is a standard and expected compensation model for an underwriter, representing their commission or spread. From the perspective of the counterparty (the Fund), this is a clear and typical cost of engaging an underwriter, not an unusual or disproportionate risk.","LOW","Sachin","Agreed with Gemini reasoning."
