row_num,review_id,id,contract,clause_type,clause_text,category,disagreement_type,disagreement_direction,label_gap,clause_risk_profile,typical_risk_for_type,qwen_label,gemini_label,copilot_label,qwen_confidence,gemini_confidence,qwen_reason,gemini_reason,final_label,reviewer,notes
5070,MR-043,"MetLife, Inc. - Remarketing Agreement__Cap On Liability","MetLife, Inc. - Remarketing Agreement",Cap On Liability,"Notwithstanding the provisions of this subsection (d), no Remarketing Agent shall be required to contribute any amount in excess of the amount by which the total price at which the applicable Securities remarketed by it and distributed to the public were offered to the public exceeds the amount of any damages which such Remarketing Agent has otherwise been required to pay by reason of such untrue or alleged untrue statement or omission or alleged omission.",MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,context-dependent — cap value determines risk,HIGH (51%),HIGH,LOW,Low,0.85,0.9,"The clause imposes a strict liability cap that limits the Remarketing Agent's contribution to the difference between the offering price and damages paid, effectively shielding the agent from liability for the full extent of damages if the offering price was high, which disproportionately benefits the drafter and leaves the signing party (likely the issuer or investor) with significant unrecoverable exposure.","This clause limits the liability of the Remarketing Agent, which is the counterparty in this context. The cap is tied to the proceeds from the remarketed securities, minus other damages paid, which is a reasonable and common way to limit liability for agents in such transactions. This is favorable to the signing party (the Remarketing Agent) as it provides a clear and defined limit to their financial exposure.",,Anushka,
5071,MR-044,Monsanto Company - SECOND A_R EXCLUSIVE AGENCY AND MARKETING AGREEMENT __Cap On Liability,Monsanto Company - SECOND A_R EXCLUSIVE AGENCY AND MARKETING AGREEMENT ,Cap On Liability,"In the case of termination by Monsanto upon any of the Events of Default specified in Sections 10.4(b) (6), (7) and (9), the remedies of Monsanto shall be limited to (i) termination of this Agreement and (ii) the recovery of reasonable and customary out-of-pocket expenses incurred by Monsanto in transferring the Agent's duties hereunder to a new agent; provided that in no case shall the amount of expenses recoverable under this provision exceed $20MM.",MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,context-dependent — cap value determines risk,HIGH (51%),HIGH,LOW,,0.95,1.0,"The clause creates a severe one-sided limitation by restricting the non-drafting party's (Monsanto's) remedies to only termination and specific expenses, explicitly excluding consequential damages, lost profits, or other standard breach remedies. This leaves the signing party with no financial recourse for significant breaches beyond the $20MM cap on transfer costs, which is disproportionately favorable to the drafter.","This clause limits the remedies available to Monsanto (the drafter) in specific default scenarios, which is favorable to the signing party (the Agent). The cap on Monsanto's recovery of expenses further reduces the signing party's potential liability, making this a low-risk provision from the signing party's perspective.",,Anushka,
5072,MR-045,NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT__Cap On Liability,NEOMEDIATECHNOLOGIESINC_12_15_2005-EX-16.1-DISTRIBUTOR AGREEMENT,Cap On Liability,"For the avoidance of          doubt, PPG SHANGHAI hereby declares and represents that PPG SHANGHAI is          not responsible for any damage to the Products after they have been          taken away from PPG SHANGHAI's warehouse and caused by DISTRIBUTOR or          its transport agent.",MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,context-dependent — cap value determines risk,HIGH (51%),HIGH,LOW,Low,0.95,0.9,"The clause creates a complete and absolute exclusion of liability for the drafter for all post-delivery damage, regardless of whether the damage was caused by the drafter's negligence, product defects, or breach of contract. This leaves the signing party (Distributor) with zero recourse for any product failures occurring after pickup, even if the root cause was the drafter's fault, which is a highly one-sided and disproportionate term.","This clause clarifies that PPG SHANGHAI is not responsible for damage to products once they leave its warehouse and are under the control of the DISTRIBUTOR or its agent. This is a standard allocation of risk, placing responsibility on the party in control of the goods, which is reasonable from the DISTRIBUTOR's perspective as they or their agent are responsible for transport and handling post-warehouse.",,Anushka,
5073,MR-046,NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT__Cap On Liability,NETGROCERINC_07_31_1998-EX-10.15-SPONSORSHIP AGREEMENT,Cap On Liability,"EXCEPT UNDER SECTION 11(a), IN NO EVENT WILL EITHER PARTY BE LIABLE TO          THE OTHER FOR ANY SPECIAL, INCIDENTAL OR CONSEQUENTIAL DAMAGES,          WHETHER BASED ON BREACH OF CONTRACT, TORT (INCLUDING NEGLIGENCE) OR          OTHERWISE, WHETHER OR NOT THAT PARTY HAS BEEN ADVISED OF THE          POSSIBILITY OF SUCH DAMAGE. THE LIABILITY OF EXCITE FOR DAMAGES OR          ALLEGED DAMAGES HEREUNDER, WHETHER IN CONTRACT, TORT OR ANY OTHER          LEGAL THEORY, IS LIMITED TO, AND WILL NOT EXCEED, THE TOTAL AMOUNTS          PREVIOUSLY PAID OR TO BE PAID BY NETGROCER TO EXCITE HEREUNDER [*]",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,context-dependent — cap value determines risk,HIGH (51%),LOW,HIGH,Low,1.0,0.9,"The clause establishes a clear monetary cap on liability based on fees paid, which is a standard and favorable protection for the signing party (NetGrocer) against unlimited exposure, while also excluding consequential damages.","The clause caps the drafter's (Excite's) liability to the amounts paid by the signing party (Netgrocer), which is highly unfavorable to Netgrocer. This means that even if Excite causes significant damages, Netgrocer's recovery is limited to the fees paid, potentially leaving Netgrocer with substantial unrecoverable losses. The exception under Section 11(a) is not provided, so its impact cannot be assessed, but the general cap is a major concern.",,Anushka,
5074,MR-047,SEPARATEACCOUNTIIOFAGL_05_02_2011-EX-99.(J)(4)-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT__Cap On Liability,SEPARATEACCOUNTIIOFAGL_05_02_2011-EX-99.(J)(4)-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT,Cap On Liability,"This Agreement does not provide, and is not intended to be        construed or deemed to provide, any policyholder of the Company with        recourse to or against any of the assets of AIG.",MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,context-dependent — cap value determines risk,HIGH (51%),HIGH,LOW,Low,0.95,0.9,"The clause explicitly strips the signing party (policyholder) of any legal recourse against the company's assets, creating a total barrier to recovery in the event of a breach or claim, which is a severe and disproportionate risk.","This clause clarifies that the agreement does not create a direct recourse for policyholders against AIG's assets. From the perspective of the signing party (the counterparty to the drafter), this clause does not impose a cap on their liability or limit their ability to bring claims. Instead, it limits the recourse of a third party (policyholders) against a specific entity (AIG), which is outside the direct liability scope of the signing party in this contract. Therefore, it presents no direct risk to the signing party regarding their own liability or ability to recover.",,Anushka,
5075,MR-048,SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10.26-FLEET MAINTENANCE AGREEMENT__Cap On Liability,SMITHELECTRICVEHICLESCORP_04_04_2012-EX-10.26-FLEET MAINTENANCE AGREEMENT,Cap On Liability,Subject to Clause 11.6. SEV will indemnify and keep DCL indemnified in full against all Liabilities arising directly or indirectly  in connection with:     11.5.1 any Employment Costs arising in relation to the Contracted Period in relation to the Employees;,MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,context-dependent — cap value determines risk,HIGH (51%),HIGH,LOW,Low,0.95,0.9,"The clause imposes an uncapped, 'in full' indemnity obligation on the signing party (SEV) for a broad scope of liabilities ('directly or indirectly'), creating significant and potentially unlimited financial exposure without any monetary cap or time limitation mentioned in the text.","This clause describes an indemnity provided by SEV to DCL, covering 'all Liabilities' related to employment costs. From DCL's (the signing party's) perspective, this is a beneficial provision as it shifts the risk of these specific liabilities entirely to SEV, offering full protection. It does not impose a cap on DCL's recovery but rather ensures full indemnification.",,Anushka,
5076,MR-049,STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT__Cap On Liability,STAMPSCOMINC_06_24_1999-EX-10.18-SPONSORSHIP AGREEMENT,Cap On Liability,"THE LIABILITY OF EITHER PARTY FOR DAMAGES OR ALLEGED DAMAGES      HEREUNDER (EXCEPT UNDER SECTIONS 15 AND 16), WHETHER IN CONTRACT, TORT OR      ANY OTHER LEGAL THEORY, IS LIMITED TO, AND WILL NOT EXCEED, THE AMOUNTS TO      BE PAID BY CLIENT TO INTUIT HEREUNDER.",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,context-dependent — cap value determines risk,HIGH (51%),LOW,HIGH,Low,1.0,1.0,"The clause establishes a mutual liability cap based on fees paid, which is a standard commercial practice that protects the signing party from unlimited exposure while maintaining balance between both parties.","The clause explicitly carves out Sections 15 and 16 from the liability cap, meaning that for breaches under those sections, the signing party's liability is uncapped. Without knowing the content of Sections 15 and 16, this presents a significant and undefined risk exposure for the signing party, as these sections could relate to critical obligations like IP infringement or confidentiality, which often carry substantial damages.",,Anushka,
5077,MR-050,STARTECGLOBALCOMMUNICATIONSCORP_11_16_1998-EX-10.30-CONSTRUCTION AND MAINTENANCE AGREEMENT__Cap On Liability,STARTECGLOBALCOMMUNICATIONSCORP_11_16_1998-EX-10.30-CONSTRUCTION AND MAINTENANCE AGREEMENT,Cap On Liability,"In the  case  where a claim  is  brought  against  one of the  Terminal          Parties,  in its  capacity  as a  Maintenance  Authority  for TAT-14 in          respect of a  sacrificed  anchor  and/or  loss of, or damage to fishing          gear,  then such  Terminal  Party may settle such a claim for an amount          not greater than $ 25,000 on each  occasion or such an amount as agreed          by the Managing Group from time to time, and obtain reimbursement under          Subparagraph 24.2.",MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,context-dependent — cap value determines risk,HIGH (51%),HIGH,LOW,Low,0.9,0.9,"The clause imposes a strict monetary cap of $25,000 per incident for claims involving loss or damage to fishing gear, which is likely insufficient to cover actual damages in maritime contexts and unilaterally limits the signing party's right to full recovery.","This clause describes a cap on the Terminal Party's ability to settle claims for which it can obtain reimbursement, not a cap on the signing party's liability or ability to recover. From the perspective of the counterparty (the signing party), this clause does not impose a cap on their liability or limit their recovery, and therefore presents a low risk.",,Anushka,
5078,MR-051,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT__Cap On Liability,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,Cap On Liability,"SAP AFRICA, SAP AG and their licensors, shall not be liable for any claims,   liabilities and costs, including attorneys fees, reasonably incurred in the defence   of any claim (other than for the infringement of intellectual property rights   specified in clause 10. 3 above), arising out of TELKOM'S unauthorised use of the   SOFTWARE, DOCUMENTATION, THIRD-PARTY DATABASE and SAP   AFRICA PROPRIETARY INFORMATION, licensed under this AGREEMENT   provided that SAP AFRICA promptly notifies TELKOM in writing of such claim   and that TELKOM is permitted to control fully the defence and any settlement of   such claim.",MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,context-dependent — cap value determines risk,HIGH (51%),HIGH,LOW,Low,0.95,0.9,"The clause creates a total exclusion of liability for the drafter (SAP) regarding claims arising from the signing party's (TELKOM) unauthorized use, effectively shielding SAP from all financial responsibility for damages, legal costs, and defense fees in these scenarios. This is a significant one-sided risk as it removes the primary remedy for the signing party in the event of a breach or dispute related to unauthorized usage, leaving them fully exposed to third-party claims without recourse against the software provider.","This clause limits the drafter's (SAP's) liability for claims arising from the signing party's (TELKOM's) unauthorized use of the software. This is a standard and reasonable exclusion of liability, as the signing party should bear responsibility for its own unauthorized actions. It does not impose an unusual or disproportionate burden on the signing party.",,Anushka,
5079,MR-052,TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement__Cap On Liability,TheglobeComInc_19990503_S-1A_EX-10.20_5416126_EX-10.20_Co-Branding Agreement,Cap On Liability,"EXCEPT IN THE EVENT OF A CLAIM UNDER SECTION 10 OR FAILURE TO PAY UNDER SECTION 6, IN NO EVENT SHALL EITHER PARTY BE LIABLE TO THE",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,context-dependent — cap value determines risk,HIGH (51%),LOW,HIGH,Low,0.95,0.9,"The clause establishes a mutual liability cap for both parties, which is a standard and balanced commercial term that protects the signing party from unlimited exposure, with only specific exceptions for Section 10 claims and payment failures.","The clause explicitly carves out exceptions to liability caps for claims under Section 10 and failure to pay under Section 6. This means that for these specific breaches, the signing party's liability could be unlimited, which represents a significant and uncapped financial exposure. Without knowing the content of Section 10, it's impossible to fully assess the scope of this uncapped liability, but the mere existence of uncapped liability for certain breaches is a high risk.",,Anushka,
5080,MR-053,TodosMedicalLtd_20190328_20-F_EX-4.10_11587157_EX-4.10_Marketing Agreement_ Reseller Agreement__Cap On Liability,TodosMedicalLtd_20190328_20-F_EX-4.10_11587157_EX-4.10_Marketing Agreement_ Reseller Agreement,Cap On Liability,"Except with regard to a breach of confidentiality, a party's indemnification obligations hereunder, or infringement of intellectual property rights, either party's total liability to the other party under this Agreement shall be limited to the amounts paid or payable by the Reseller to Todos during the twelve-month period preceding the interposition of the claim.",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,context-dependent — cap value determines risk,HIGH (51%),LOW,HIGH,Low,1.0,1.0,"The clause establishes a standard, mutual liability cap based on a reasonable look-back period (12 months), which is common market practice and provides balanced protection for the signing party against unlimited exposure.","The clause explicitly carves out significant areas from the general liability cap, including breach of confidentiality, indemnification obligations, and intellectual property infringement. This means that for these critical areas, the signing party's liability is uncapped, exposing them to potentially unlimited financial risk for common and often high-value claims.",,Anushka,
5081,MR-054,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement__Cap On Liability,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement,Cap On Liability,"Notwithstanding the foregoing, Manufacturer shall not be liable for Losses described in Section 10.1(a) to the extent such Losses are: (i) caused by the gross negligence, fraud or willful misconduct of a Customer Indemnified Party in connection with the performance or non-performance of this Agreement; (ii) caused by the breach of any of the terms of this Agreement or a Facility Addendum by a Customer Indemnified Party, including in connection with the performance or non-performance of this Agreement or (iii) subject to Customer's indemnification obligations pursuant to Section 10.2.",MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,context-dependent — cap value determines risk,HIGH (51%),HIGH,LOW,Low,0.9,0.9,"The clause creates a significant liability exposure by explicitly excluding the Manufacturer's liability for losses resulting from the Customer's own gross negligence, fraud, or willful misconduct. Standard market practice typically holds that a party cannot exclude liability for its own gross negligence or fraud, and this clause appears to shift the risk of the Customer's own egregious actions entirely to the Customer, potentially leaving them without recourse even if the Manufacturer's actions contributed to the loss.","This clause limits the Manufacturer's liability for losses that are caused by the Customer's own gross negligence, fraud, willful misconduct, or breach of the agreement, or losses for which the Customer has an indemnification obligation. From the perspective of the signing party (Customer), this is a reasonable and standard exclusion, as it prevents the Customer from holding the Manufacturer liable for damages that are primarily the Customer's own fault or responsibility. It does not impose an unreasonable cap on the Manufacturer's liability for its own actions.",,Anushka,
5082,MR-055,"VIRTUALSCOPICS,INC_11_12_2010-EX-10.1-STRATEGIC ALLIANCE AGREEMENT__Cap On Liability","VIRTUALSCOPICS,INC_11_12_2010-EX-10.1-STRATEGIC ALLIANCE AGREEMENT",Cap On Liability,"EXCEPT WITH REGARD TO A PARTY'S BREACH OF SECTION 9, GROSS NEGLIGENCE, WILLFUL MISCONDUCT AND INDEMNIFICATION OBLIGATIONS RELATED TO THIRD PARTY CLAIMS PURSUANT TO SECTION 12, EACH PARTY'S ENTIRE LIABILITY UNDER THIS AGREEMENT WILL IN NO EVENT EXCEED THREE TIMES (3X) THE TOTAL VALUE OF THE WORK ORDER UNDER WHICH THE CLAIM AROSE.",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,context-dependent — cap value determines risk,HIGH (51%),LOW,HIGH,Low,1.0,1.0,"The clause establishes a clear, mutual liability cap of three times the work order value, which is a standard commercial practice that limits exposure to a predictable multiple of the contract value rather than leaving it uncapped.","The clause creates significant uncapped liability for the signing party for breaches of Section 9, gross negligence, willful misconduct, and third-party indemnification obligations. These exceptions are broad and common areas of dispute, exposing the signing party to potentially unlimited financial risk beyond the stated 3x cap.",,Anushka,
5083,MR-056,ZogenixInc_20190509_10-Q_EX-10.2_11663313_EX-10.2_Distributor Agreement__Cap On Liability,ZogenixInc_20190509_10-Q_EX-10.2_11663313_EX-10.2_Distributor Agreement,Cap On Liability,"NEITHER PARTY SHALL BE ENTITLED TO RECOVER FROM THE OTHER PARTY ANY SPECIAL, INCIDENTAL, CONSEQUENTIAL OR PUNITIVE DAMAGES IN CONNECTION WITH THIS AGREEMENT; provided however, that this Section 10.5 shall not be construed to limit (a) either Party's right to special, incidental or consequential damages for the other Party's breach of Article 8 or (b) either Party's indemnification rights or obligations under Article 11.",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,context-dependent — cap value determines risk,HIGH (51%),LOW,HIGH,Low,1.0,0.9,"The clause imposes a mutual cap on consequential damages for both parties, which is a standard and balanced commercial provision that protects the signing party from unlimited liability exposure.","While the clause generally disclaims special, incidental, consequential, and punitive damages, it carves out significant exceptions. Specifically, it allows for the recovery of special, incidental, or consequential damages for breaches of 'Article 8' and does not limit indemnification rights or obligations under 'Article 11'. Without knowing the scope of Article 8 (which could cover critical obligations like IP or confidentiality) or Article 11 (which typically covers third-party claims and could include uncapped liability), the signing party faces potentially uncapped liability for these types of damages and indemnification obligations, which is a significant risk.",,Anushka,
5092,MR-065,"BABCOCK_WILCOXENTERPRISES,INC_08_04_2015-EX-10.17-INTELLECTUAL PROPERTY AGREEMENT between THE BABCOCK _ WILCOX COMPANY and BABCOCK _ WILCOX ENTERPRISES, INC.__Covenant Not To Sue","BABCOCK_WILCOXENTERPRISES,INC_08_04_2015-EX-10.17-INTELLECTUAL PROPERTY AGREEMENT between THE BABCOCK _ WILCOX COMPANY and BABCOCK _ WILCOX ENTERPRISES, INC.",Covenant Not To Sue,"SpinCo hereby covenants not to sue RemainCo under any Licensed SpinCo Know-How and under SpinCo's right, title and interest in and to Shared Library Materials and Foundational Software, including, without limitation, all applicable Patents, Copyrights, and Know-How, for infringement or misappropriation based upon any action that occurs in connection with the continued operation of the RemainCo Business and any future extensions of the RemainCo Business in any field other than the SpinCo Core Field after the Distribution Date",MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,typically HIGH — strips IP challenge rights,HIGH (56%),HIGH,LOW,Medium,0.95,1.0,"The signing party (SpinCo) irrevocably waives all rights to sue for IP infringement regarding the RemainCo Business and its future extensions in any field outside the SpinCo Core Field. This creates a significant, potentially unlimited liability exposure by permanently surrendering the right to challenge the counterparty's use of the signing party's IP in new or expanded business areas, effectively granting the counterparty a broad, perpetual license to operate and expand without fear of legal recourse.","This covenant not to sue is limited to specific intellectual property (Licensed SpinCo Know-How, Shared Library Materials, Foundational Software) and actions related to the RemainCo Business, specifically excluding the SpinCo Core Field. This carve-out for the SpinCo Core Field is a critical protection for SpinCo, ensuring it retains the ability to operate and protect its core business without being constrained by this covenant. The scope is clearly defined and does not broadly restrict SpinCo's ability to protect its IP or operate in its primary business area.",,Anushka,
5093,MR-066,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT__Covenant Not To Sue,CUROGROUPHOLDINGSCORP_05_04_2020-EX-10.3-SERVICING AGREEMENT,Covenant Not To Sue,"Notwithstanding any prior termination of the Owner or this Agreement, the Servicer shall not at any time with respect to the Owner, acquiesce, petition or otherwise invoke or cause the Owner to invoke the process of any court or governmental authority for the purpose of commencing or sustaining a case against the Owner under any federal or state bankruptcy, insolvency or similar law or appointing a receiver, conservator, liquidator, assignee, trustee, custodian, sequestrator or other similar official of the Owner or any substantial part of its property, or ordering the winding up or liquidation of the affairs of the Owner.",MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,typically HIGH — strips IP challenge rights,HIGH (56%),HIGH,LOW,Medium,0.95,1.0,"The clause imposes a permanent, absolute prohibition on the signing party (Servicer) seeking bankruptcy relief or appointing a receiver against the counterparty (Owner), even after termination. This strips the signing party of critical statutory remedies and legal recourse to protect its interests if the counterparty becomes insolvent or breaches the agreement, creating a significant and disproportionate liability exposure.","This clause is a standard covenant not to sue in the context of bankruptcy or insolvency proceedings. It prevents the Servicer (the signing party) from initiating or supporting bankruptcy or similar actions against the Owner. This is a common protection for the Owner and does not restrict the Servicer's ability to pursue other types of claims or contest intellectual property ownership, which are typically the focus of 'Covenant Not To Sue' clauses from the counterparty's perspective. The restriction is specific to insolvency proceedings, which is a reasonable limitation.",,Anushka,
5094,MR-067,INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT__Covenant Not To Sue,INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,Covenant Not To Sue,"Except as provided in Sections 4.1(c) and 4.1(d), effective as of the Effective Time, Parent does hereby, for itself and each other member of the Parent Group, and their respective successors and assigns, and, to the extent permitted by Law, all Persons who at any time prior to the Effective Time have been shareholders, directors, officers, agents or employees of any member of the SpinCo Group (in each case, in their respective capacities as such), remise, release and forever discharge (i) SpinCo and the members of the SpinCo Group, and their respective successors and assigns, and (ii) all Persons who at any time prior to the Effective Time are or have been shareholders, directors, officers, agents or employees of any member of the SpinCo Group (in each case, in their respective capacities as such), and their respective heirs, executors, administrators, successors and assigns, and (iii) all Persons who at any time prior to the Effective Time are or have been shareholders, directors, officers, agents or employees of a Transferred Entity and who are not, as of immediately following the Effective Time, directors, officers or employees of SpinCo or a member of the SpinCo Group, in each case from (A) all Parent IP Liabilities and (B) all Liabilities arising from or in connection with actions, inactions, events, omissions, conditions, facts or circumstances occurring or existing prior to the Effective Time (whether or not such Liabilities cease being contingent, mature, become known, are asserted or foreseen, or accrue, in each case before, at or after the Effective Time), in each case to the extent relating to, arising out of or resulting from the Parent IP Assets or the Parent IP Liabilities.",MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,typically HIGH — strips IP challenge rights,HIGH (56%),HIGH,LOW,Medium,0.95,1.0,"The signing party (Parent) grants a broad, perpetual release to the counterparty (SpinCo) covering all past and future liabilities related to IP assets, including unknown and contingent claims. This effectively waives the signing party's right to sue for any pre-existing issues, significantly exposing them to undisclosed risks without reciprocal protection.","This clause is a release of claims by Parent (the drafting party) against SpinCo (the signing party) and related individuals for specific pre-Effective Time liabilities, including Parent IP Liabilities. From the perspective of the signing party (SpinCo), this is a favorable provision as it discharges them from potential claims by Parent, thereby reducing their exposure. It is a standard component of a spin-off or similar corporate restructuring, designed to clearly delineate liabilities.",,Anushka,
5095,MR-068,INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT__Covenant Not To Sue,INTERNATIONALFASTFOODCORP_04_04_1997-EX-99-FRANCHISE AGREEMENT,Covenant Not To Sue,"The Franchisee  will not directly or indirectly,  at any time during the term of this Agreement or thereafter,  do or cause to be done any act or thing  disputing,  attacking or in any way impairing the validity of and BKC's right,  title or interest in the Burger King Marks and the Burger King System.",MANUAL_REVIEW,LOW↔HIGH,Gemini↑,2,typically HIGH — strips IP challenge rights,HIGH (56%),LOW,HIGH,Medium,0.0,1.0,"This is a standard intellectual property protection clause common in franchise agreements, requiring the signing party to respect the franchisor's trademarks and system validity rather than imposing a broad, vague non-disparagement restriction on general reputation or business practices.","This clause imposes a perpetual non-disparagement obligation on the Franchisee, extending indefinitely even after the agreement terminates. It broadly prohibits any act 'disputing, attacking or in any way impairing' the validity or interest in the Burger King Marks and System, which is extremely broad and could stifle legitimate criticism or legal challenges. The 'thereafter' provision makes this a significant, ongoing burden.",,Anushka,
5096,MR-069,MRSFIELDSORIGINALCOOKIESINC_01_29_1998-EX-10-FRANCHISE AGREEMENT__Covenant Not To Sue,MRSFIELDSORIGINALCOOKIESINC_01_29_1998-EX-10-FRANCHISE AGREEMENT,Covenant Not To Sue,The  occurrence of any one of the following  events shall  constitute a default under this Agreement  requiring a 30 day notice period of termination by Pretzel Time to Franchisee:,MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,typically HIGH — strips IP challenge rights,HIGH (56%),HIGH,LOW,Medium,0.95,0.3,"The clause grants the drafter (Pretzel Time) unilateral termination rights with only a 30-day notice period, creating significant operational risk for the signing party (Franchisee) without reciprocal protections or specific default definitions, which is heavily one-sided.","This clause only describes what constitutes a default and the notice period for termination by the drafter. It does not contain any covenant not to sue or restrictions on the signing party's ability to contest intellectual property or bring claims. The text provided is too short to assess the actual 'Covenant Not To Sue' aspect, but the fragment itself is not problematic.",,Anushka,
5097,MR-070,NUVEEN - REMARKETING AGREEMENT__Covenant Not To Sue,NUVEEN - REMARKETING AGREEMENT,Covenant Not To Sue,"Notwithstanding any prior termination of this Agreement, [●], solely in its capacity as Remarketing Agent, hereby covenants and agrees that it shall not, prior to the date which is one year and one day after the redemption and the payment in full of the VRRM-MFP Shares and all accumulated dividends, petition or otherwise invoke the process of any court or government authority for the purpose of commencing a case against, the Fund under any federal or state bankruptcy, insolvency or similar law or appointing a receiver, liquidator, assignee, trustee, custodian, sequestrator or other similar official of the Fund or any substantial part of the property of the Fund; provided, however, that nothing in this provision shall preclude, or be deemed to stop, the Remarketing Agent from taking any action prior to the expiration of the aforementioned one year and one day period in (x) any case or proceeding voluntarily filed or commenced by the Fund, (y) any involuntary insolvency proceeding filed or commenced against the Fund by a Person other than the Remarketing Agent, or (z) with respect to its rights or preferences as a Beneficial Owner or Holder of VRRM-MFP Shares.",MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,typically HIGH — strips IP challenge rights,HIGH (56%),HIGH,LOW,Medium,0.95,1.0,"The clause imposes a specific, time-bound prohibition (one year and one day) preventing the signing party from initiating bankruptcy or insolvency proceedings against the counterparty. This is a significant restriction on the signing party's statutory rights to seek legal remedies for insolvency, effectively shielding the counterparty from such actions during the specified period regardless of the signing party's financial position or the counterparty's solvency.","This clause is a standard 'bad boy' covenant not to sue, specifically preventing the Remarketing Agent from initiating bankruptcy or insolvency proceedings against the Fund for a defined period. The key exceptions (voluntary filings by the Fund, involuntary filings by third parties, or actions related to the Remarketing Agent's rights as a beneficial owner/holder of shares) significantly mitigate the risk for the Remarketing Agent, ensuring it is not unduly restricted in protecting its interests in other scenarios. This is a common protection for the issuer in structured finance transactions.",,Anushka,
5098,MR-071,"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement__Covenant Not To Sue","TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement",Covenant Not To Sue,"TKCI affirms that it shall not have any claim towards SIC if the management decides not to sign the agreement in the investigation stage, and before any agreements are signed, for any reasons whatsoever.",MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,typically HIGH — strips IP challenge rights,HIGH (56%),HIGH,LOW,Medium,0.95,0.9,"The clause creates a broad, unconditional waiver of all claims for the signing party (TKCI) based solely on the counterparty's (SIC) decision not to sign, effectively stripping TKCI of any legal recourse for any reasons whatsoever during the investigation stage.","This clause limits the signing party's (TKCI) ability to bring claims against the counterparty (SIC) only in a very specific pre-contractual scenario: if SIC decides not to sign an agreement during the investigation stage. This is a reasonable protection for a party conducting an investigation and deciding whether to proceed with a contract, preventing claims for the mere act of not signing. It does not restrict claims related to a signed agreement or other matters, making it a low risk for the signing party.",,Anushka,
5183,MR-156,BIOPURECORP_06_30_1999-EX-10.13-AGENCY AGREEMENT__No-Solicit Of Customers,BIOPURECORP_06_30_1999-EX-10.13-AGENCY AGREEMENT,No-Solicit Of Customers,"Except as otherwise expressly provided in the Business Plan, the Agent will at its sole expense",MANUAL_REVIEW,LOW↔HIGH,Qwen↑,2,typically LOW — narrow prohibition,MEDIUM (38%),HIGH,LOW,Medium,0.0,0.4,"The text is a fragment that imposes an undefined financial burden ('sole expense') on the signing party (Agent) without specifying the scope, duration, or conditions of the restriction, creating significant and unquantifiable liability exposure.","This fragment does not contain any restrictive language regarding customer solicitation. It merely sets a condition for the Agent's actions, implying that any restrictions or permissions would be found in the 'Business Plan'. Without the content of the Business Plan, no direct risk can be assessed from this text alone, but the text itself is not a no-solicit clause.",,Anushka,
